idx,polygon_idx,name,shear_weightabs,area,cx,cy,x0,y0,x1,y1,x2,y2,tau_x,tau_y
13566,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999986e-05,0.4057291666666667,-0.03875,0.403125,-0.041249999999999995,0.4109375,-0.0375,0.403125,-0.0375,-18268.958784309216,1265.736460875099
13567,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999986e-05,0.4083333333333334,-0.039999999999999994,0.4109375,-0.041249999999999995,0.4109375,-0.0375,0.403125,-0.041249999999999995,-18267.442447591264,1262.5774260455123
13568,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3223958333333334,-0.0625,0.325,-0.06,0.3171875,-0.06375,0.325,-0.06375,-54251.90767602995,1506.7964070973298
13569,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3145833333333334,-0.06625,0.3171875,-0.06375,0.309375,-0.0675,0.3171875,-0.0675,-57478.65158599336,1511.84549680911
13570,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3223958333333334,-0.06625,0.325,-0.06375,0.3171875,-0.0675,0.325,-0.0675,-54243.757889348395,1494.8667745571584
13571,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3197916666666667,-0.065,0.3171875,-0.06375,0.3171875,-0.0675,0.325,-0.06375,-54251.90767602995,1511.84549680911
13572,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3067708333333334,-0.07,0.309375,-0.0675,0.3015625,-0.07125000000000001,0.309375,-0.07125000000000001,-60695.05941589208,1507.9938785452396
13573,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.2989583333333334,-0.07375,0.3015625,-0.07125000000000001,0.29375,-0.075,0.3015625,-0.075,-63899.81358675597,1495.2657317587486
13574,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.3067708333333334,-0.07375,0.309375,-0.07125000000000001,0.3015625,-0.075,0.309375,-0.075,-60683.488733861595,1471.1601441974442
13575,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.3041666666666667,-0.0725,0.3015625,-0.07125000000000001,0.3015625,-0.075,0.309375,-0.07125000000000001,-60695.05941589208,1495.2657317587486
13576,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3223958333333334,-0.07,0.325,-0.0675,0.3171875,-0.07125000000000001,0.325,-0.07125000000000001,-54235.76788790058,1471.0260585447154
13577,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.3145833333333334,-0.07375,0.3171875,-0.07125000000000001,0.309375,-0.075,0.3171875,-0.075,-57459.43199563151,1451.4413145929575
13578,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.3223958333333334,-0.07375,0.325,-0.07125000000000001,0.3171875,-0.075,0.325,-0.075,-54228.01442204043,1435.2882607157032
13579,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.3197916666666667,-0.0725,0.3171875,-0.07125000000000001,0.3171875,-0.075,0.325,-0.07125000000000001,-54235.76788790058,1451.4413145929575
13580,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3119791666666667,-0.06875,0.309375,-0.0675,0.309375,-0.07125000000000001,0.3171875,-0.0675,-57478.65158599336,1507.9938785452396
13581,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.3119791666666667,-0.0725,0.309375,-0.07125000000000001,0.309375,-0.075,0.3171875,-0.07125000000000001,-57468.89703384135,1471.1601441974442
13582,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3197916666666667,-0.06875,0.3171875,-0.0675,0.3171875,-0.07125000000000001,0.325,-0.0675,-54243.757889348395,1487.6718948936712
13583,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3145833333333334,-0.07,0.309375,-0.07125000000000001,0.3171875,-0.07125000000000001,0.3171875,-0.0675,-57468.89703384135,1487.6718948936712
13584,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.2911458333333334,-0.0775,0.29375,-0.075,0.2859375,-0.07874999999999999,0.29375,-0.07874999999999999,-67091.31756970659,1473.5459826203685
13585,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2833333333333334,-0.08124999999999999,0.2859375,-0.07874999999999999,0.278125,-0.08249999999999999,0.2859375,-0.08249999999999999,-70267.6556969729,1442.5178993927937
13586,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2911458333333334,-0.08124999999999999,0.29375,-0.07874999999999999,0.2859375,-0.08249999999999999,0.29375,-0.08249999999999999,-67075.54554234105,1409.6595090441406
13587,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2885416666666667,-0.07999999999999999,0.2859375,-0.07874999999999999,0.2859375,-0.08249999999999999,0.29375,-0.07874999999999999,-67091.31756970659,1442.5178993927937
13588,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2755208333333334,-0.085,0.278125,-0.08249999999999999,0.2703125,-0.08625,0.278125,-0.08625,-73426.55350230634,1401.5828085162989
13589,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2677083333333334,-0.08875,0.2703125,-0.08625,0.2625,-0.09,0.2703125,-0.09,-76565.34118714122,1349.7584508421521
13590,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2755208333333334,-0.08875,0.278125,-0.08625,0.2703125,-0.09,0.278125,-0.09,-73406.15446955121,1307.2604659354936
13591,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2729166666666667,-0.08749999999999998,0.2703125,-0.08625,0.2703125,-0.09,0.278125,-0.08625,-73426.55350230634,1349.7584508421521
13592,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2911458333333334,-0.085,0.29375,-0.08249999999999999,0.2859375,-0.08625,0.29375,-0.08625,-67060.7834675458,1333.1774691306055
13593,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2833333333333334,-0.08875,0.2859375,-0.08625,0.278125,-0.09,0.2859375,-0.09,-70232.92059709164,1272.5466914102435
13594,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2911458333333334,-0.08875,0.29375,-0.08625,0.2859375,-0.09,0.29375,-0.09,-67047.17182039905,1244.189093190556
13595,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2885416666666667,-0.08749999999999998,0.2859375,-0.08625,0.2859375,-0.09,0.29375,-0.08625,-67060.7834675458,1272.5466914102435
13596,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2807291666666667,-0.08374999999999999,0.278125,-0.08249999999999999,0.278125,-0.08625,0.2859375,-0.08249999999999999,-70267.6556969729,1401.5828085162989
13597,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2807291666666667,-0.08749999999999998,0.278125,-0.08625,0.278125,-0.09,0.2859375,-0.08625,-70249.58320886362,1307.2604659354936
13598,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2885416666666667,-0.08374999999999999,0.2859375,-0.08249999999999999,0.2859375,-0.08625,0.29375,-0.08249999999999999,-67075.54554234105,1363.93179162095
13599,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2833333333333334,-0.085,0.278125,-0.08625,0.2859375,-0.08625,0.2859375,-0.08249999999999999,-70249.58320886362,1363.93179162095
13600,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.3223958333333334,-0.0775,0.325,-0.075,0.3171875,-0.07874999999999999,0.325,-0.07874999999999999,-54220.571922066934,1387.673977247129
13601,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3145833333333334,-0.08124999999999999,0.3171875,-0.07874999999999999,0.309375,-0.08249999999999999,0.3171875,-0.08249999999999999,-57441.7299168588,1342.918791907529
13602,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3223958333333334,-0.08124999999999999,0.325,-0.07874999999999999,0.3171875,-0.08249999999999999,0.325,-0.08249999999999999,-54213.51179212332,1328.2101878585916
13603,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3197916666666667,-0.07999999999999999,0.3171875,-0.07874999999999999,0.3171875,-0.08249999999999999,0.325,-0.07874999999999999,-54220.571922066934,1342.918791907529
13604,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3067708333333334,-0.085,0.309375,-0.08249999999999999,0.3015625,-0.08625,0.309375,-0.08625,-60651.9911358847,1287.5080963037908
13605,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2989583333333334,-0.08875,0.3015625,-0.08625,0.29375,-0.09,0.3015625,-0.09,-63850.158087133124,1221.017696140334
13606,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3067708333333334,-0.08875,0.309375,-0.08625,0.3015625,-0.09,0.309375,-0.09,-60642.898256063156,1202.0741965125005
13607,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3041666666666667,-0.08749999999999998,0.3015625,-0.08625,0.3015625,-0.09,0.309375,-0.08625,-60651.9911358847,1221.017696140334
13608,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3223958333333334,-0.085,0.325,-0.08249999999999999,0.3171875,-0.08625,0.325,-0.08625,-54206.90173379922,1256.9299844838679
13609,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3145833333333334,-0.08875,0.3171875,-0.08625,0.309375,-0.09,0.3171875,-0.09,-57426.22217201473,1186.573551731805
13610,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3223958333333334,-0.08875,0.325,-0.08625,0.3171875,-0.09,0.325,-0.09,-54200.80510545056,1173.8722426723689
13611,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3197916666666667,-0.08749999999999998,0.3171875,-0.08625,0.3171875,-0.09,0.325,-0.08625,-54206.90173379922,1186.573551731805
13612,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3119791666666667,-0.08374999999999999,0.309375,-0.08249999999999999,0.309375,-0.08625,0.3171875,-0.08249999999999999,-57441.7299168588,1287.5080963037908
13613,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3119791666666667,-0.08749999999999998,0.309375,-0.08625,0.309375,-0.09,0.3171875,-0.08625,-57433.662481509775,1202.0741965125005
13614,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3197916666666667,-0.08374999999999999,0.3171875,-0.08249999999999999,0.3171875,-0.08625,0.325,-0.08249999999999999,-54213.51179212332,1270.7009393256158
13615,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3145833333333334,-0.085,0.309375,-0.08625,0.3171875,-0.08625,0.3171875,-0.08249999999999999,-57433.662481509775,1270.7009393256158
13616,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.2963541666666667,-0.07625,0.29375,-0.075,0.29375,-0.07874999999999999,0.3015625,-0.075,-63899.81358675597,1473.5459826203685
13617,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2963541666666667,-0.07999999999999999,0.29375,-0.07874999999999999,0.29375,-0.08249999999999999,0.3015625,-0.07874999999999999,-63886.22713845068,1409.6595090441406
13618,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.3041666666666667,-0.07625,0.3015625,-0.075,0.3015625,-0.07874999999999999,0.309375,-0.075,-60683.488733861595,1445.2408819831908
13619,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.2989583333333334,-0.0775,0.29375,-0.07874999999999999,0.3015625,-0.07874999999999999,0.3015625,-0.075,-63886.22713845068,1445.2408819831908
13620,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2963541666666667,-0.08374999999999999,0.29375,-0.08249999999999999,0.29375,-0.08625,0.3015625,-0.08249999999999999,-63873.34172004213,1333.1774691306055
13621,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2963541666666667,-0.08749999999999998,0.29375,-0.08625,0.29375,-0.09,0.3015625,-0.08625,-63861.280357716605,1244.189093190556
13622,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3041666666666667,-0.08374999999999999,0.3015625,-0.08249999999999999,0.3015625,-0.08625,0.309375,-0.08249999999999999,-60661.85107251629,1308.0496309511364
13623,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2989583333333334,-0.085,0.29375,-0.08625,0.3015625,-0.08625,0.3015625,-0.08249999999999999,-63861.280357716605,1308.0496309511364
13624,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.3119791666666667,-0.07625,0.309375,-0.075,0.309375,-0.07874999999999999,0.3171875,-0.075,-57459.43199563151,1422.1057067687314
13625,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3119791666666667,-0.07999999999999999,0.309375,-0.07874999999999999,0.309375,-0.08249999999999999,0.3171875,-0.07874999999999999,-57450.34726543352,1360.8716014400125
13626,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.3197916666666667,-0.07625,0.3171875,-0.075,0.3171875,-0.07874999999999999,0.325,-0.075,-54228.01442204043,1403.1791855208576
13627,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.3145833333333334,-0.0775,0.309375,-0.07874999999999999,0.3171875,-0.07874999999999999,0.3171875,-0.075,-57450.34726543352,1403.1791855208576
13628,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2989583333333334,-0.08124999999999999,0.29375,-0.08249999999999999,0.3015625,-0.08249999999999999,0.3015625,-0.07874999999999999,-63873.34172004213,1382.814887361601
13629,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3067708333333334,-0.08124999999999999,0.3015625,-0.08249999999999999,0.309375,-0.08249999999999999,0.309375,-0.07874999999999999,-60661.85107251629,1360.8716014400125
13630,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.3067708333333334,-0.0775,0.3015625,-0.07874999999999999,0.309375,-0.07874999999999999,0.309375,-0.075,-60672.38384975897,1422.1057067687314
13631,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.3041666666666667,-0.07999999999999999,0.3015625,-0.08249999999999999,0.309375,-0.07874999999999999,0.3015625,-0.07874999999999999,-60672.38384975897,1382.814887361601
13632,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2598958333333334,-0.09249999999999999,0.2625,-0.09,0.2546875,-0.09375,0.2625,-0.09375,-79680.92350944411,1285.5524754244834
13633,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2520833333333334,-0.09625,0.2546875,-0.09375,0.246875,-0.0975,0.2546875,-0.0975,-82769.75952335013,1206.8081121891737
13634,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2598958333333334,-0.09625,0.2625,-0.09375,0.2546875,-0.0975,0.2625,-0.0975,-79656.38322377267,1155.6825170417628
13635,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2572916666666667,-0.09500000000000001,0.2546875,-0.09375,0.2546875,-0.0975,0.2625,-0.09375,-79680.92350944411,1206.8081121891737
13636,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.24427083333333335,-0.10000000000000002,0.246875,-0.0975,0.2390625,-0.10125,0.246875,-0.10125,-85827.85335340383,1110.5208773848913
13637,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.23645833333333335,-0.10375,0.2390625,-0.10125,0.23125,-0.105,0.2390625,-0.105,-88850.7460024596,992.6300311647356
13638,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.24427083333333335,-0.10375,0.246875,-0.10125,0.2390625,-0.105,0.246875,-0.105,-85801.48480023413,937.6955453927319
13639,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.2416666666666667,-0.1025,0.2390625,-0.10125,0.2390625,-0.105,0.246875,-0.10125,-85827.85335340383,992.6300311647356
13640,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2598958333333334,-0.10000000000000002,0.2625,-0.0975,0.2546875,-0.10125,0.2625,-0.10125,-79635.21290803018,1012.448523833106
13641,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.2520833333333334,-0.10375,0.2546875,-0.10125,0.246875,-0.105,0.2546875,-0.105,-82722.3130347409,892.8162232134491
13642,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.2598958333333334,-0.10375,0.2625,-0.10125,0.2546875,-0.105,0.2625,-0.105,-79617.61125515681,856.1461130591731
13643,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.2572916666666667,-0.1025,0.2546875,-0.10125,0.2546875,-0.105,0.2625,-0.10125,-79635.21290803018,892.8162232134491
13644,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2494791666666667,-0.09875,0.246875,-0.0975,0.246875,-0.10125,0.2546875,-0.0975,-82769.75952335013,1110.5208773848913
13645,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.2494791666666667,-0.1025,0.246875,-0.10125,0.246875,-0.105,0.2546875,-0.10125,-82743.85510938708,937.6955453927319
13646,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2572916666666667,-0.09875,0.2546875,-0.0975,0.2546875,-0.10125,0.2625,-0.0975,-79656.38322377267,1056.5533482966325
13647,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2520833333333334,-0.10000000000000002,0.246875,-0.10125,0.2546875,-0.10125,0.2546875,-0.0975,-82743.85510938708,1056.5533482966325
13648,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.22864583333333335,-0.1075,0.23125,-0.105,0.2234375,-0.10874999999999999,0.23125,-0.10874999999999999,-91833.44977223626,847.8019993038228
13649,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.22083333333333335,-0.11125,0.2234375,-0.10874999999999999,0.215625,-0.11249999999999999,0.2234375,-0.11249999999999999,-94770.02106577158,669.2677612323314
13650,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.22864583333333335,-0.11125,0.23125,-0.10874999999999999,0.2234375,-0.11249999999999999,0.23125,-0.11249999999999999,-91810.59834189559,621.660614690433
13651,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2260416666666667,-0.10999999999999999,0.2234375,-0.10874999999999999,0.2234375,-0.11249999999999999,0.23125,-0.10874999999999999,-91833.44977223626,669.2677612323314
13652,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.21302083333333335,-0.11499999999999999,0.215625,-0.11249999999999999,0.2078125,-0.11624999999999999,0.215625,-0.11624999999999999,-97650.5932611165,448.9834644707541
13653,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.20520833333333335,-0.11874999999999998,0.2078125,-0.11624999999999999,0.2,-0.12,0.2078125,-0.12,-100412.90009298052,180.0712534909447
13654,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.21302083333333335,-0.11874999999999998,0.215625,-0.11624999999999999,0.2078125,-0.12,0.215625,-0.12,-97637.75917629867,153.33357679036757
13655,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2104166666666667,-0.1175,0.2078125,-0.11624999999999999,0.2078125,-0.12,0.215625,-0.11624999999999999,-97650.5932611165,180.0712534909447
13656,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.22864583333333335,-0.11499999999999999,0.23125,-0.11249999999999999,0.2234375,-0.11624999999999999,0.23125,-0.11624999999999999,-91796.65829801,382.19711722495657
13657,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.22083333333333335,-0.11874999999999998,0.2234375,-0.11624999999999999,0.215625,-0.12,0.2234375,-0.12,-94745.50108039907,139.99486308234435
13658,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.22864583333333335,-0.11874999999999998,0.23125,-0.11624999999999999,0.2234375,-0.12,0.23125,-0.12,-91791.95481777191,130.19594591731828
13659,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2260416666666667,-0.1175,0.2234375,-0.11624999999999999,0.2234375,-0.12,0.23125,-0.11624999999999999,-91796.65829801,139.99486308234435
13660,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2182291666666667,-0.11374999999999998,0.215625,-0.11249999999999999,0.215625,-0.11624999999999999,0.2234375,-0.11249999999999999,-94770.02106577158,448.9834644707541
13661,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2182291666666667,-0.1175,0.215625,-0.11624999999999999,0.215625,-0.12,0.2234375,-0.11624999999999999,-94751.90366297806,153.33357679036757
13662,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2260416666666667,-0.11374999999999998,0.2234375,-0.11249999999999999,0.2234375,-0.11624999999999999,0.23125,-0.11249999999999999,-91810.59834189559,411.23887531769776
13663,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.22083333333333335,-0.11499999999999999,0.215625,-0.11624999999999999,0.2234375,-0.11624999999999999,0.2234375,-0.11249999999999999,-94751.90366297806,411.23887531769776
13664,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.2598958333333334,-0.1075,0.2625,-0.105,0.2546875,-0.10874999999999999,0.2625,-0.10874999999999999,-79603.74427278372,687.0881550293416
13665,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2520833333333334,-0.11125,0.2546875,-0.10874999999999999,0.246875,-0.11249999999999999,0.2546875,-0.11249999999999999,-82693.09160597934,526.4370553816359
13666,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2598958333333334,-0.11125,0.2625,-0.10874999999999999,0.2546875,-0.11249999999999999,0.2625,-0.11249999999999999,-79593.74351263046,505.60213839635253
13667,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2572916666666667,-0.10999999999999999,0.2546875,-0.10874999999999999,0.2546875,-0.11249999999999999,0.2625,-0.10874999999999999,-79603.74427278372,526.4370553816359
13668,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.24427083333333335,-0.11499999999999999,0.246875,-0.11249999999999999,0.2390625,-0.11624999999999999,0.246875,-0.11624999999999999,-85756.60980102606,340.0180110925188
13669,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.23645833333333335,-0.11874999999999998,0.2390625,-0.11624999999999999,0.23125,-0.12,0.2390625,-0.12,-88791.869540674,122.39605536684394
13670,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.24427083333333335,-0.11874999999999998,0.246875,-0.11624999999999999,0.2390625,-0.12,0.246875,-0.12,-85753.57452667784,116.07256713944177
13671,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2416666666666667,-0.1175,0.2390625,-0.11624999999999999,0.2390625,-0.12,0.246875,-0.11624999999999999,-85756.60980102606,122.39605536684394
13672,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2598958333333334,-0.11499999999999999,0.2625,-0.11249999999999999,0.2546875,-0.11624999999999999,0.2625,-0.11624999999999999,-79587.7044173594,312.02732786536217
13673,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2520833333333334,-0.11874999999999998,0.2546875,-0.11624999999999999,0.246875,-0.12,0.2546875,-0.12,-82683.22145210269,110.91898130563399
13674,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2598958333333334,-0.11874999999999998,0.2625,-0.11624999999999999,0.2546875,-0.12,0.2625,-0.12,-79585.68491024897,106.7116748293241
13675,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2572916666666667,-0.1175,0.2546875,-0.11624999999999999,0.2546875,-0.12,0.2625,-0.11624999999999999,-79587.7044173594,110.91898130563399
13676,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2494791666666667,-0.11374999999999998,0.246875,-0.11249999999999999,0.246875,-0.11624999999999999,0.2546875,-0.11249999999999999,-82693.09160597934,340.0180110925188
13677,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2494791666666667,-0.1175,0.246875,-0.11624999999999999,0.246875,-0.12,0.2546875,-0.11624999999999999,-82685.69517330267,116.07256713944177
13678,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2572916666666667,-0.11374999999999998,0.2546875,-0.11249999999999999,0.2546875,-0.11624999999999999,0.2625,-0.11249999999999999,-79593.74351263046,324.6087763489535
13679,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2520833333333334,-0.11499999999999999,0.246875,-0.11624999999999999,0.2546875,-0.11624999999999999,0.2546875,-0.11249999999999999,-82685.69517330267,324.6087763489535
13680,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.2338541666666667,-0.10625,0.23125,-0.105,0.23125,-0.10874999999999999,0.2390625,-0.105,-88850.7460024596,847.8019993038228
13681,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437500000013e-05,0.2338541666666667,-0.10999999999999999,0.23125,-0.10874999999999999,0.23125,-0.11249999999999999,0.2390625,-0.10874999999999999,-88825.2387152814,621.660614690433
13682,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.2416666666666667,-0.10625,0.2390625,-0.105,0.2390625,-0.10874999999999999,0.246875,-0.105,-85801.48480023413,794.6618176841488
13683,3,flange_bottom_right:flange_bottom_right,0.20833333333333334,1.4648437499999959e-05,0.23645833333333335,-0.10749999999999998,0.23125,-0.10874999999999999,0.2390625,-0.10874999999999999,0.2390625,-0.105,-88825.2387152814,794.6618176841488
