z,polygon_idx,polygon_name,sigma_min,vertex_index_min,x_min,y_min,sigma_max,vertex_index_max,x_max,y_max,sigma_extreme,vertex_index_extreme,x_extreme,y_extreme
1.300000000000e+01,69,5_2_S,1.542241818008e+08,2,-6.882337197397e-02,-5.023845741642e-02,1.588877110201e+08,10,-6.687246875381e-02,-4.043060461238e-02,1.588877110201e+08,10,-6.687246875381e-02,-4.043060461238e-02
1.300000000000e+01,70,6_2_S,1.435193057025e+08,1,-4.630998262448e-02,-7.275184676590e-02,1.481828349218e+08,9,-4.435907940432e-02,-6.294399396187e-02,1.481828349218e+08,9,-4.435907940432e-02,-6.294399396187e-02
1.300000000000e+01,71,7_2_S,1.377258685056e+08,0,-1.689482188660e-02,-8.493600528292e-02,1.423893977249e+08,8,-1.494391866644e-02,-7.512815247889e-02,1.423893977249e+08,8,-1.494391866644e-02,-7.512815247889e-02
1.300000000000e+01,72,8_2_S,1.377258685056e+08,0,1.689482188660e-02,-8.493600528292e-02,1.423893977249e+08,7,1.689482188660e-02,-7.512815247889e-02,1.423893977249e+08,7,1.689482188660e-02,-7.512815247889e-02
1.300000000000e+01,73,9_2_S,1.435193057025e+08,14,4.435907940432e-02,-7.275184676590e-02,1.481828349218e+08,6,4.630998262448e-02,-6.294399396187e-02,1.481828349218e+08,6,4.630998262448e-02,-6.294399396187e-02
1.300000000000e+01,74,10_2_S,1.542241818008e+08,13,6.687246875381e-02,-5.023845741642e-02,1.588877110201e+08,5,6.882337197397e-02,-4.043060461238e-02,1.588877110201e+08,5,6.882337197397e-02,-4.043060461238e-02
1.300000000000e+01,75,11_2_S,1.682107764544e+08,13,8.100753049098e-02,-2.082329667853e-02,1.728743056737e+08,4,8.100753049098e-02,-1.101544387450e-02,1.728743056737e+08,4,8.100753049098e-02,-1.101544387450e-02
1.300000000000e+01,76,12_2_S,1.833497574161e+08,11,7.905662727082e-02,1.101544387450e-02,1.880132866355e+08,3,8.100753049098e-02,2.082329667853e-02,1.880132866355e+08,3,8.100753049098e-02,2.082329667853e-02
1.300000000000e+01,77,13_2_S,1.973363520697e+08,10,6.687246875381e-02,4.043060461238e-02,2.019998812891e+08,2,6.882337197397e-02,5.023845741642e-02,2.019998812891e+08,2,6.882337197397e-02,5.023845741642e-02
1.300000000000e+01,78,14_2_S,2.080412281680e+08,9,4.435907940432e-02,6.294399396187e-02,2.127047573874e+08,1,4.630998262448e-02,7.275184676590e-02,2.127047573874e+08,1,4.630998262448e-02,7.275184676590e-02
1.300000000000e+01,79,15_2_S,2.138346653650e+08,8,1.494391866644e-02,7.512815247889e-02,2.184981945843e+08,0,1.689482188660e-02,8.493600528292e-02,2.184981945843e+08,0,1.689482188660e-02,8.493600528292e-02
1.400000000000e+01,0,0_1_C,3.440203116955e+07,17,-2.066490534771e-02,4.988949475561e-02,3.534044676235e+07,0,4.255647627037e-18,6.950000000000e-02,3.534044676235e+07,0,4.255647627037e-18,6.950000000000e-02
1.400000000000e+01,1,1_1_C,3.384188047074e+07,17,-3.818376618407e-02,3.818376618407e-02,3.508728816318e+07,0,-2.659649854937e-02,6.420962750953e-02,3.508728816318e+07,0,-2.659649854937e-02,6.420962750953e-02
1.400000000000e+01,2,2_1_C,3.300355570694e+07,17,-4.988949475561e-02,2.066490534771e-02,3.436635346749e+07,0,-4.914392129247e-02,4.914392129247e-02,3.436635346749e+07,0,-4.914392129247e-02,4.914392129247e-02
1.400000000000e+01,3,3_1_C,3.201468422401e+07,17,-5.400000000000e-02,6.613092715396e-18,3.328739844742e+07,0,-6.420962750953e-02,2.659649854937e-02,3.328739844742e+07,0,-6.420962750953e-02,2.659649854937e-02
1.400000000000e+01,4,4_1_C,3.074197000061e+07,16,-6.420962750953e-02,-2.659649854937e-02,3.201468422401e+07,0,-6.950000000000e-02,8.511295254074e-18,3.201468422401e+07,0,-6.950000000000e-02,8.511295254074e-18
1.400000000000e+01,5,5_1_C,2.966301498053e+07,16,-4.914392129247e-02,-4.914392129247e-02,3.102581274108e+07,33,-4.988949475561e-02,-2.066490534771e-02,3.102581274108e+07,33,-4.988949475561e-02,-2.066490534771e-02
1.400000000000e+01,6,6_1_C,2.894208028485e+07,16,-2.659649854937e-02,-6.420962750953e-02,3.018748797728e+07,33,-3.818376618407e-02,-3.818376618407e-02,3.018748797728e+07,33,-3.818376618407e-02,-3.818376618407e-02
1.400000000000e+01,7,7_1_C,2.868892168567e+07,16,-1.276694288111e-17,-6.950000000000e-02,2.962733727847e+07,33,-2.066490534771e-02,-4.988949475561e-02,2.962733727847e+07,33,-2.066490534771e-02,-4.988949475561e-02
1.400000000000e+01,8,8_1_C,2.868892168567e+07,0,-1.276694288111e-17,-6.950000000000e-02,2.962733727847e+07,17,2.066490534771e-02,-4.988949475561e-02,2.962733727847e+07,17,2.066490534771e-02,-4.988949475561e-02
1.400000000000e+01,9,9_1_C,2.894208028485e+07,0,2.659649854937e-02,-6.420962750953e-02,3.018748797728e+07,17,3.818376618407e-02,-3.818376618407e-02,3.018748797728e+07,17,3.818376618407e-02,-3.818376618407e-02
1.400000000000e+01,10,10_1_C,2.966301498053e+07,0,4.914392129247e-02,-4.914392129247e-02,3.102581274108e+07,17,4.988949475561e-02,-2.066490534771e-02,3.102581274108e+07,17,4.988949475561e-02,-2.066490534771e-02
1.400000000000e+01,11,11_1_C,3.074197000061e+07,0,6.420962750953e-02,-2.659649854937e-02,3.201468422401e+07,17,5.400000000000e-02,-1.322618543079e-17,3.201468422401e+07,17,5.400000000000e-02,-1.322618543079e-17
1.400000000000e+01,12,12_1_C,3.201468422401e+07,0,6.950000000000e-02,-1.702259050815e-17,3.328739844742e+07,16,6.420962750953e-02,2.659649854937e-02,3.328739844742e+07,16,6.420962750953e-02,2.659649854937e-02
1.400000000000e+01,13,13_1_C,3.300355570694e+07,33,4.988949475561e-02,2.066490534771e-02,3.436635346749e+07,16,4.914392129247e-02,4.914392129247e-02,3.436635346749e+07,16,4.914392129247e-02,4.914392129247e-02
1.400000000000e+01,14,14_1_C,3.384188047074e+07,33,3.818376618407e-02,3.818376618407e-02,3.508728816318e+07,16,2.659649854937e-02,6.420962750953e-02,3.508728816318e+07,16,2.659649854937e-02,6.420962750953e-02
1.400000000000e+01,15,15_1_C,3.440203116955e+07,33,2.066490534771e-02,4.988949475561e-02,3.534044676235e+07,16,2.127823813519e-17,6.950000000000e-02,3.534044676235e+07,16,2.127823813519e-17,6.950000000000e-02
1.400000000000e+01,16,0_2_CH,3.508728816318e+07,17,-2.659649854937e-02,6.420962750953e-02,3.608216358745e+07,0,5.204748896376e-18,8.500000000000e-02,3.608216358745e+07,0,5.204748896376e-18,8.500000000000e-02
1.400000000000e+01,17,1_2_CH,3.436635346749e+07,17,-4.914392129247e-02,4.914392129247e-02,3.577254515680e+07,0,-3.252809175103e-02,7.852976026346e-02,3.577254515680e+07,0,-3.252809175103e-02,7.852976026346e-02
1.400000000000e+01,18,2_2_CH,3.328739844742e+07,17,-6.420962750953e-02,2.659649854937e-02,3.489082646424e+07,0,-6.010407640086e-02,6.010407640086e-02,3.489082646424e+07,0,-6.010407640086e-02,6.010407640086e-02
1.400000000000e+01,19,3_2_CH,3.201468422401e+07,16,-8.500000000000e-02,1.040949779275e-17,3.357124118789e+07,0,-7.852976026346e-02,3.252809175103e-02,3.357124118789e+07,0,-7.852976026346e-02,3.252809175103e-02
1.400000000000e+01,20,4_2_CH,3.045812726014e+07,16,-7.852976026346e-02,-3.252809175103e-02,3.201468422401e+07,0,-8.500000000000e-02,1.040949779275e-17,3.201468422401e+07,0,-8.500000000000e-02,1.040949779275e-17
1.400000000000e+01,21,5_2_CH,2.913854198379e+07,16,-6.010407640086e-02,-6.010407640086e-02,3.074197000061e+07,33,-6.420962750953e-02,-2.659649854937e-02,3.074197000061e+07,33,-6.420962750953e-02,-2.659649854937e-02
1.400000000000e+01,22,6_2_CH,2.825682329122e+07,16,-3.252809175103e-02,-7.852976026346e-02,2.966301498053e+07,33,-4.914392129247e-02,-4.914392129247e-02,2.966301498053e+07,33,-4.914392129247e-02,-4.914392129247e-02
1.400000000000e+01,23,7_2_CH,2.794720486057e+07,16,-1.561424668913e-17,-8.500000000000e-02,2.894208028485e+07,33,-2.659649854937e-02,-6.420962750953e-02,2.894208028485e+07,33,-2.659649854937e-02,-6.420962750953e-02
1.400000000000e+01,24,8_2_CH,2.794720486057e+07,0,-1.561424668913e-17,-8.500000000000e-02,2.894208028485e+07,17,2.659649854937e-02,-6.420962750953e-02,2.894208028485e+07,17,2.659649854937e-02,-6.420962750953e-02
1.400000000000e+01,25,9_2_CH,2.825682329122e+07,0,3.252809175103e-02,-7.852976026346e-02,2.966301498053e+07,17,4.914392129247e-02,-4.914392129247e-02,2.966301498053e+07,17,4.914392129247e-02,-4.914392129247e-02
1.400000000000e+01,26,10_2_CH,2.913854198379e+07,0,6.010407640086e-02,-6.010407640086e-02,3.074197000061e+07,17,6.420962750953e-02,-2.659649854937e-02,3.074197000061e+07,17,6.420962750953e-02,-2.659649854937e-02
1.400000000000e+01,27,11_2_CH,3.045812726014e+07,0,7.852976026346e-02,-3.252809175103e-02,3.201468422401e+07,16,8.500000000000e-02,-2.081899558551e-17,3.201468422401e+07,16,8.500000000000e-02,-2.081899558551e-17
1.400000000000e+01,28,12_2_CH,3.201468422401e+07,0,8.500000000000e-02,-2.081899558551e-17,3.357124118789e+07,16,7.852976026346e-02,3.252809175103e-02,3.357124118789e+07,16,7.852976026346e-02,3.252809175103e-02
1.400000000000e+01,29,13_2_CH,3.328739844742e+07,33,6.420962750953e-02,2.659649854937e-02,3.489082646424e+07,16,6.010407640086e-02,6.010407640086e-02,3.489082646424e+07,16,6.010407640086e-02,6.010407640086e-02
1.400000000000e+01,30,14_2_CH,3.436635346749e+07,33,4.914392129247e-02,4.914392129247e-02,3.577254515680e+07,16,3.252809175103e-02,7.852976026346e-02,3.577254515680e+07,16,3.252809175103e-02,7.852976026346e-02
1.400000000000e+01,31,15_2_CH,3.508728816318e+07,33,2.659649854937e-02,6.420962750953e-02,3.608216358745e+07,16,2.602374448188e-17,8.500000000000e-02,3.608216358745e+07,16,2.602374448188e-17,8.500000000000e-02
1.400000000000e+01,32,0_3_C,3.577254515680e+07,17,-3.252809175103e-02,7.852976026346e-02,3.682388041255e+07,0,6.153850165715e-18,1.005000000000e-01,3.682388041255e+07,0,6.153850165715e-18,1.005000000000e-01
1.400000000000e+01,33,1_3_C,3.489082646424e+07,17,-6.010407640086e-02,6.010407640086e-02,3.645780215043e+07,0,-3.845968495269e-02,9.284989301738e-02,3.645780215043e+07,0,-3.845968495269e-02,9.284989301738e-02
1.400000000000e+01,34,2_3_C,3.357124118789e+07,17,-7.852976026346e-02,3.252809175103e-02,3.541529946098e+07,0,-7.106423150925e-02,7.106423150925e-02,3.541529946098e+07,0,-7.106423150925e-02,7.106423150925e-02
1.400000000000e+01,35,3_3_C,3.201468422401e+07,16,-1.005000000000e-01,1.230770033143e-17,3.385508392836e+07,0,-9.284989301738e-02,3.845968495269e-02,3.385508392836e+07,0,-9.284989301738e-02,3.845968495269e-02
1.400000000000e+01,36,4_3_C,3.017428451967e+07,16,-9.284989301738e-02,-3.845968495269e-02,3.201468422401e+07,0,-1.005000000000e-01,1.230770033143e-17,3.201468422401e+07,0,-1.005000000000e-01,1.230770033143e-17
1.400000000000e+01,37,5_3_C,2.861406898704e+07,16,-7.106423150925e-02,-7.106423150925e-02,3.045812726014e+07,33,-7.852976026346e-02,-3.252809175103e-02,3.045812726014e+07,33,-7.852976026346e-02,-3.252809175103e-02
1.400000000000e+01,38,6_3_C,2.757156629759e+07,16,-3.845968495269e-02,-9.284989301738e-02,2.913854198379e+07,33,-6.010407640086e-02,-6.010407640086e-02,2.913854198379e+07,33,-6.010407640086e-02,-6.010407640086e-02
1.400000000000e+01,39,7_3_C,2.720548803548e+07,16,-1.846155049715e-17,-1.005000000000e-01,2.825682329122e+07,33,-3.252809175103e-02,-7.852976026346e-02,2.825682329122e+07,33,-3.252809175103e-02,-7.852976026346e-02
1.400000000000e+01,40,8_3_C,2.720548803548e+07,0,-1.846155049715e-17,-1.005000000000e-01,2.825682329122e+07,17,3.252809175103e-02,-7.852976026346e-02,2.825682329122e+07,17,3.252809175103e-02,-7.852976026346e-02
1.400000000000e+01,41,9_3_C,2.757156629759e+07,0,3.845968495269e-02,-9.284989301738e-02,2.913854198379e+07,17,6.010407640086e-02,-6.010407640086e-02,2.913854198379e+07,17,6.010407640086e-02,-6.010407640086e-02
1.400000000000e+01,42,10_3_C,2.861406898704e+07,0,7.106423150925e-02,-7.106423150925e-02,3.045812726014e+07,17,7.852976026346e-02,-3.252809175103e-02,3.045812726014e+07,17,7.852976026346e-02,-3.252809175103e-02
1.400000000000e+01,43,11_3_C,3.017428451967e+07,0,9.284989301738e-02,-3.845968495269e-02,3.201468422401e+07,16,1.005000000000e-01,-2.461540066286e-17,3.201468422401e+07,16,1.005000000000e-01,-2.461540066286e-17
1.400000000000e+01,44,12_3_C,3.201468422401e+07,0,1.005000000000e-01,-2.461540066286e-17,3.385508392836e+07,16,9.284989301738e-02,3.845968495269e-02,3.385508392836e+07,16,9.284989301738e-02,3.845968495269e-02
1.400000000000e+01,45,13_3_C,3.357124118789e+07,33,7.852976026346e-02,3.252809175103e-02,3.541529946098e+07,16,7.106423150925e-02,7.106423150925e-02,3.541529946098e+07,16,7.106423150925e-02,7.106423150925e-02
1.400000000000e+01,46,14_3_C,3.489082646424e+07,33,6.010407640086e-02,6.010407640086e-02,3.645780215043e+07,16,3.845968495269e-02,9.284989301738e-02,3.645780215043e+07,16,3.845968495269e-02,9.284989301738e-02
1.400000000000e+01,47,15_3_C,3.577254515680e+07,33,3.252809175103e-02,7.852976026346e-02,3.682388041255e+07,16,3.076925082858e-17,1.005000000000e-01,3.682388041255e+07,16,3.076925082858e-17,1.005000000000e-01
1.400000000000e+01,48,0_4_C,3.645780215043e+07,17,-3.845968495269e-02,9.284989301738e-02,3.756559723765e+07,0,7.102951435055e-18,1.160000000000e-01,3.756559723765e+07,0,7.102951435055e-18,1.160000000000e-01
1.400000000000e+01,49,1_4_C,3.541529946098e+07,17,-7.106423150925e-02,7.106423150925e-02,3.714305914406e+07,0,-4.439127815435e-02,1.071700257713e-01,3.714305914406e+07,0,-4.439127815435e-02,1.071700257713e-01
1.400000000000e+01,50,2_4_C,3.385508392836e+07,17,-9.284989301738e-02,3.845968495269e-02,3.593977245773e+07,0,-8.202438661764e-02,8.202438661764e-02,3.593977245773e+07,0,-8.202438661764e-02,8.202438661764e-02
1.400000000000e+01,51,3_4_C,3.201468422401e+07,17,-1.005000000000e-01,1.230770033143e-17,3.413892666883e+07,0,-1.071700257713e-01,4.439127815435e-02,3.413892666883e+07,0,-1.071700257713e-01,4.439127815435e-02
1.400000000000e+01,52,4_4_C,2.989044177919e+07,16,-1.071700257713e-01,-4.439127815435e-02,3.201468422401e+07,0,-1.160000000000e-01,1.420590287011e-17,3.201468422401e+07,0,-1.160000000000e-01,1.420590287011e-17
1.400000000000e+01,53,5_4_C,2.808959599029e+07,16,-8.202438661764e-02,-8.202438661764e-02,3.017428451967e+07,33,-9.284989301738e-02,-3.845968495269e-02,3.017428451967e+07,33,-9.284989301738e-02,-3.845968495269e-02
1.400000000000e+01,54,6_4_C,2.688630930396e+07,16,-4.439127815435e-02,-1.071700257713e-01,2.861406898704e+07,33,-7.106423150925e-02,-7.106423150925e-02,2.861406898704e+07,33,-7.106423150925e-02,-7.106423150925e-02
1.400000000000e+01,55,7_4_C,2.646377121038e+07,16,-2.130885430516e-17,-1.160000000000e-01,2.757156629759e+07,33,-3.845968495269e-02,-9.284989301738e-02,2.757156629759e+07,33,-3.845968495269e-02,-9.284989301738e-02
1.400000000000e+01,56,8_4_C,2.646377121038e+07,0,-2.130885430516e-17,-1.160000000000e-01,2.757156629759e+07,17,3.845968495269e-02,-9.284989301738e-02,2.757156629759e+07,17,3.845968495269e-02,-9.284989301738e-02
1.400000000000e+01,57,9_4_C,2.688630930396e+07,0,4.439127815435e-02,-1.071700257713e-01,2.861406898704e+07,17,7.106423150925e-02,-7.106423150925e-02,2.861406898704e+07,17,7.106423150925e-02,-7.106423150925e-02
1.400000000000e+01,58,10_4_C,2.808959599029e+07,0,8.202438661764e-02,-8.202438661764e-02,3.017428451967e+07,17,9.284989301738e-02,-3.845968495269e-02,3.017428451967e+07,17,9.284989301738e-02,-3.845968495269e-02
1.400000000000e+01,59,11_4_C,2.989044177919e+07,0,1.071700257713e-01,-4.439127815435e-02,3.201468422401e+07,17,1.005000000000e-01,-2.461540066286e-17,3.201468422401e+07,17,1.005000000000e-01,-2.461540066286e-17
1.400000000000e+01,60,12_4_C,3.201468422401e+07,0,1.160000000000e-01,-2.841180574022e-17,3.413892666883e+07,16,1.071700257713e-01,4.439127815435e-02,3.413892666883e+07,16,1.071700257713e-01,4.439127815435e-02
1.400000000000e+01,61,13_4_C,3.385508392836e+07,33,9.284989301738e-02,3.845968495269e-02,3.593977245773e+07,16,8.202438661764e-02,8.202438661764e-02,3.593977245773e+07,16,8.202438661764e-02,8.202438661764e-02
1.400000000000e+01,62,14_4_C,3.541529946098e+07,33,7.106423150925e-02,7.106423150925e-02,3.714305914406e+07,16,4.439127815435e-02,1.071700257713e-01,3.714305914406e+07,16,4.439127815435e-02,1.071700257713e-01
1.400000000000e+01,63,15_4_C,3.645780215043e+07,33,3.845968495269e-02,9.284989301738e-02,3.756559723765e+07,16,3.551475717527e-17,1.160000000000e-01,3.756559723765e+07,16,3.551475717527e-17,1.160000000000e-01
1.400000000000e+01,64,0_2_S,2.123069374729e+08,7,-1.595838834092e-02,7.042038313295e-02,2.151229308056e+08,0,-1.595838834092e-02,8.022823593698e-02,2.151229308056e+08,0,-1.595838834092e-02,8.022823593698e-02
1.400000000000e+01,65,1_2_S,2.090144488365e+08,6,-4.364324550599e-02,5.895293982282e-02,2.118304421693e+08,14,-4.169234228582e-02,6.876079262685e-02,2.118304421693e+08,14,-4.169234228582e-02,6.876079262685e-02
1.400000000000e+01,66,2_2_S,2.029307231122e+08,6,-6.288141461475e-02,3.776386749389e-02,2.057467164449e+08,13,-6.288141461475e-02,4.757172029792e-02,2.057467164449e+08,13,-6.288141461475e-02,4.757172029792e-02
1.400000000000e+01,67,3_2_S,1.949819523923e+08,4,-7.629976114505e-02,1.007901032882e-02,1.977979457250e+08,12,-7.434885792489e-02,1.988686313285e-02,1.977979457250e+08,12,-7.434885792489e-02,1.988686313285e-02
1.400000000000e+01,68,4_2_S,1.863782649631e+08,3,-7.629976114505e-02,-1.988686313285e-02,1.891942582959e+08,11,-7.434885792489e-02,-1.007901032882e-02,1.891942582959e+08,11,-7.434885792489e-02,-1.007901032882e-02
1.400000000000e+01,69,5_2_S,1.784294942432e+08,2,-6.483231783492e-02,-4.757172029792e-02,1.812454875760e+08,11,-6.483231783492e-02,-3.776386749389e-02,1.812454875760e+08,11,-6.483231783492e-02,-3.776386749389e-02
1.400000000000e+01,70,6_2_S,1.723457685189e+08,1,-4.364324550599e-02,-6.876079262685e-02,1.751617618516e+08,9,-4.169234228582e-02,-5.895293982282e-02,1.751617618516e+08,9,-4.169234228582e-02,-5.895293982282e-02
1.400000000000e+01,71,7_2_S,1.690532798825e+08,0,-1.595838834092e-02,-8.022823593698e-02,1.718692732152e+08,8,-1.400748512076e-02,-7.042038313295e-02,1.718692732152e+08,8,-1.400748512076e-02,-7.042038313295e-02
1.400000000000e+01,72,8_2_S,1.690532798825e+08,0,1.595838834092e-02,-8.022823593698e-02,1.718692732152e+08,7,1.595838834092e-02,-7.042038313295e-02,1.718692732152e+08,7,1.595838834092e-02,-7.042038313295e-02
1.400000000000e+01,73,9_2_S,1.723457685189e+08,14,4.169234228582e-02,-6.876079262685e-02,1.751617618516e+08,6,4.364324550599e-02,-5.895293982282e-02,1.751617618516e+08,6,4.364324550599e-02,-5.895293982282e-02
1.400000000000e+01,74,10_2_S,1.784294942432e+08,14,6.483231783492e-02,-4.757172029792e-02,1.812454875760e+08,5,6.483231783492e-02,-3.776386749389e-02,1.812454875760e+08,5,6.483231783492e-02,-3.776386749389e-02
1.400000000000e+01,75,11_2_S,1.863782649631e+08,12,7.434885792489e-02,-1.988686313285e-02,1.891942582959e+08,4,7.629976114505e-02,-1.007901032882e-02,1.891942582959e+08,4,7.629976114505e-02,-1.007901032882e-02
1.400000000000e+01,76,12_2_S,1.949819523923e+08,11,7.434885792489e-02,1.007901032882e-02,1.977979457250e+08,3,7.629976114505e-02,1.988686313285e-02,1.977979457250e+08,3,7.629976114505e-02,1.988686313285e-02
1.400000000000e+01,77,13_2_S,2.029307231122e+08,11,6.483231783492e-02,3.776386749389e-02,2.057467164449e+08,3,6.288141461475e-02,4.757172029792e-02,2.057467164449e+08,3,6.288141461475e-02,4.757172029792e-02
1.400000000000e+01,78,14_2_S,2.090144488365e+08,9,4.169234228582e-02,5.895293982282e-02,2.118304421693e+08,1,4.364324550599e-02,6.876079262685e-02,2.118304421693e+08,1,4.364324550599e-02,6.876079262685e-02
1.400000000000e+01,79,15_2_S,2.123069374729e+08,9,1.595838834092e-02,7.042038313295e-02,2.151229308056e+08,0,1.595838834092e-02,8.022823593698e-02,2.151229308056e+08,0,1.595838834092e-02,8.022823593698e-02
1.425000000000e+01,0,0_1_C,3.448355692624e+07,17,-2.028222191535e-02,4.896561522310e-02,3.521486722111e+07,0,4.186761244585e-18,6.837500000000e-02,3.521486722111e+07,0,4.186761244585e-18,6.837500000000e-02
1.425000000000e+01,1,1_1_C,3.405067397991e+07,17,-3.747665940289e-02,3.747665940289e-02,3.501876220449e+07,0,-2.616597968796e-02,6.317026303546e-02,3.501876220449e+07,0,-2.616597968796e-02,6.317026303546e-02
1.425000000000e+01,2,2_1_C,3.340281886788e+07,17,-4.896561522310e-02,2.028222191535e-02,3.446030236571e+07,0,-4.834842616363e-02,4.834842616363e-02,3.446030236571e+07,0,-4.834842616363e-02,4.834842616363e-02
1.425000000000e+01,3,3_1_C,3.263862165812e+07,16,-6.837500000000e-02,8.373522489170e-18,3.362450815278e+07,0,-6.317026303546e-02,2.616597968796e-02,3.362450815278e+07,0,-6.317026303546e-02,2.616597968796e-02
1.425000000000e+01,4,4_1_C,3.165273516347e+07,16,-6.317026303546e-02,-2.616597968796e-02,3.263862165812e+07,0,-6.837500000000e-02,8.373522489170e-18,3.263862165812e+07,0,-6.837500000000e-02,8.373522489170e-18
1.425000000000e+01,5,5_1_C,3.081694095054e+07,16,-4.834842616363e-02,-4.834842616363e-02,3.187442444837e+07,33,-4.896561522310e-02,-2.028222191535e-02,3.187442444837e+07,33,-4.896561522310e-02,-2.028222191535e-02
1.425000000000e+01,6,6_1_C,3.025848111176e+07,16,-2.616597968796e-02,-6.317026303546e-02,3.122656933634e+07,33,-3.747665940289e-02,-3.747665940289e-02,3.122656933634e+07,33,-3.747665940289e-02,-3.747665940289e-02
1.425000000000e+01,7,7_1_C,3.006237609514e+07,16,-1.256028373376e-17,-6.837500000000e-02,3.079368639001e+07,33,-2.028222191535e-02,-4.896561522310e-02,3.079368639001e+07,33,-2.028222191535e-02,-4.896561522310e-02
1.425000000000e+01,8,8_1_C,3.006237609514e+07,0,-1.256028373376e-17,-6.837500000000e-02,3.079368639001e+07,17,2.028222191535e-02,-4.896561522310e-02,3.079368639001e+07,17,2.028222191535e-02,-4.896561522310e-02
1.425000000000e+01,9,9_1_C,3.025848111176e+07,0,2.616597968796e-02,-6.317026303546e-02,3.122656933634e+07,17,3.747665940289e-02,-3.747665940289e-02,3.122656933634e+07,17,3.747665940289e-02,-3.747665940289e-02
1.425000000000e+01,10,10_1_C,3.081694095054e+07,0,4.834842616363e-02,-4.834842616363e-02,3.187442444837e+07,17,4.896561522310e-02,-2.028222191535e-02,3.187442444837e+07,17,4.896561522310e-02,-2.028222191535e-02
1.425000000000e+01,11,11_1_C,3.165273516347e+07,0,6.317026303546e-02,-2.616597968796e-02,3.263862165812e+07,16,6.837500000000e-02,-1.674704497834e-17,3.263862165812e+07,16,6.837500000000e-02,-1.674704497834e-17
1.425000000000e+01,12,12_1_C,3.263862165812e+07,0,6.837500000000e-02,-1.674704497834e-17,3.362450815278e+07,16,6.317026303546e-02,2.616597968796e-02,3.362450815278e+07,16,6.317026303546e-02,2.616597968796e-02
1.425000000000e+01,13,13_1_C,3.340281886788e+07,33,4.896561522310e-02,2.028222191535e-02,3.446030236571e+07,16,4.834842616363e-02,4.834842616363e-02,3.446030236571e+07,16,4.834842616363e-02,4.834842616363e-02
1.425000000000e+01,14,14_1_C,3.405067397991e+07,33,3.747665940289e-02,3.747665940289e-02,3.501876220449e+07,16,2.616597968796e-02,6.317026303546e-02,3.501876220449e+07,16,2.616597968796e-02,6.317026303546e-02
1.425000000000e+01,15,15_1_C,3.448355692624e+07,33,2.028222191535e-02,4.896561522310e-02,3.521486722111e+07,16,2.093380622293e-17,6.837500000000e-02,3.521486722111e+07,16,2.093380622293e-17,6.837500000000e-02
1.425000000000e+01,16,0_2_CH,3.501876220449e+07,17,-2.616597968796e-02,6.317026303546e-02,3.579416923984e+07,0,5.128208471430e-18,8.375000000000e-02,3.579416923984e+07,0,5.128208471430e-18,8.375000000000e-02
1.425000000000e+01,17,1_2_CH,3.446030236571e+07,17,-4.834842616363e-02,4.834842616363e-02,3.555396748274e+07,0,-3.204973746058e-02,7.737491084782e-02,3.555396748274e+07,0,-3.204973746058e-02,7.737491084782e-02
1.425000000000e+01,18,2_2_CH,3.362450815278e+07,17,-6.317026303546e-02,2.616597968796e-02,3.486993075151e+07,0,-5.922019292437e-02,5.922019292437e-02,3.486993075151e+07,0,-5.922019292437e-02,5.922019292437e-02
1.425000000000e+01,19,3_2_CH,3.263862165812e+07,17,-6.837500000000e-02,8.373522489170e-18,3.384619743769e+07,0,-7.737491084782e-02,3.204973746058e-02,3.384619743769e+07,0,-7.737491084782e-02,3.204973746058e-02
1.425000000000e+01,20,4_2_CH,3.143104587856e+07,16,-7.737491084782e-02,-3.204973746058e-02,3.263862165812e+07,0,-8.375000000000e-02,1.025641694286e-17,3.263862165812e+07,0,-8.375000000000e-02,1.025641694286e-17
1.425000000000e+01,21,5_2_CH,3.040731256474e+07,16,-5.922019292437e-02,-5.922019292437e-02,3.165273516347e+07,33,-6.317026303546e-02,-2.616597968796e-02,3.165273516347e+07,33,-6.317026303546e-02,-2.616597968796e-02
1.425000000000e+01,22,6_2_CH,2.972327583351e+07,16,-3.204973746058e-02,-7.737491084782e-02,3.081694095054e+07,33,-4.834842616363e-02,-4.834842616363e-02,3.081694095054e+07,33,-4.834842616363e-02,-4.834842616363e-02
1.425000000000e+01,23,7_2_CH,2.948307407641e+07,16,-1.538462541429e-17,-8.375000000000e-02,3.025848111176e+07,33,-2.616597968796e-02,-6.317026303546e-02,3.025848111176e+07,33,-2.616597968796e-02,-6.317026303546e-02
1.425000000000e+01,24,8_2_CH,2.948307407641e+07,0,-1.538462541429e-17,-8.375000000000e-02,3.025848111176e+07,17,2.616597968796e-02,-6.317026303546e-02,3.025848111176e+07,17,2.616597968796e-02,-6.317026303546e-02
1.425000000000e+01,25,9_2_CH,2.972327583351e+07,0,3.204973746058e-02,-7.737491084782e-02,3.081694095054e+07,17,4.834842616363e-02,-4.834842616363e-02,3.081694095054e+07,17,4.834842616363e-02,-4.834842616363e-02
1.425000000000e+01,26,10_2_CH,3.040731256474e+07,0,5.922019292437e-02,-5.922019292437e-02,3.165273516347e+07,17,6.317026303546e-02,-2.616597968796e-02,3.165273516347e+07,17,6.317026303546e-02,-2.616597968796e-02
