node_id,x,y,z,ux,uy,uz
251,10.0,-2.4924999999999997,-46.52666666666667,-1.384977506422867,8.749679113173173e-05,-0.3037029752608895
252,0.0,-2.5,-46.666666666666664,-1.3897720864436651,0.0,0.0
253,10.0,-2.4924999999999997,-43.20333333333333,-1.2845227351064146,8.437264253828486e-05,-0.3038026806501234
254,0.0,-2.5,-43.333333333333336,-1.2889879645419458,0.0,0.0
255,10.0,-2.4924999999999997,-39.88,-1.1843499912790667,8.105396700360277e-05,-0.30389979149950347
256,0.0,-2.5,-40.0,-1.1884837944273283,0.0,0.0
257,10.0,-2.4924999999999997,-36.55666666666667,-1.0844485726242314,7.756744570221665e-05,-0.30399320487305903
258,0.0,-2.5,-36.666666666666664,-1.088250500392676,0.0,0.0
259,10.0,-2.4924999999999997,-33.233333333333334,-0.9848068511652377,7.39362023646299e-05,-0.304082268287684
260,0.0,-2.5,-33.33333333333333,-0.9882772162476395,0.0,0.0
261,10.0,-2.4924999999999997,-29.910000000000004,-0.8854125239143913,7.018240436627324e-05,-0.30416657144401965
262,0.0,-2.5,-30.0,-0.8885520309058409,0.0,0.0
263,10.0,-2.4924999999999997,-26.58666666666667,-0.7862527986921174,6.63261790582676e-05,-0.30424584298741264
264,0.0,-2.5,-26.666666666666664,-0.7890623537186667,0.0,0.0
265,10.0,-2.4924999999999997,-23.263333333333335,-0.6873145131432287,6.23847162262872e-05,-0.30431989577578505
266,0.0,-2.5,-23.333333333333332,-0.6897951154090673,0.0,0.0
267,10.0,-2.4924999999999997,-19.94,-0.5885842141300865,5.8372179936865534e-05,-0.3043885964262902
268,0.0,-2.5,-20.0,-0.5907368896446588,0.0,0.0
269,10.0,-2.4924999999999997,-16.616666666666667,-0.4900482137405268,5.4300082208351595e-05,-0.30445184746667775
270,0.0,-2.5,-16.666666666666664,-0.49187397258688764,0.0,0.0
271,10.0,-2.4924999999999997,-13.293333333333337,-0.39169263088497425,5.0177768924234456e-05,-0.30450957638446274
272,0.0,-2.5,-13.333333333333329,-0.39319243843883284,0.0,0.0
273,10.0,-2.4924999999999997,-9.970000000000006,-0.293503423484163,4.601287287347606e-05,-0.3045617286107217
274,0.0,-2.5,-10.0,-0.29467818030755893,0.0,0.0
275,10.0,-2.4924999999999997,-6.646666666666668,-0.19546641416091728,4.181167972843762e-05,-0.30460826285586295
276,0.0,-2.5,-6.666666666666664,-0.19631694150771065,0.0,0.0
277,10.0,-2.4924999999999997,-3.3233333333333377,-0.09756731122180601,3.7579397515575904e-05,-0.30464914792007225
278,0.0,-2.5,-3.3333333333333286,-0.09809434029263446,0.0,0.0
279,10.0,-2.4924999999999997,0.0,0.000208273940457031,3.3320335585427014e-05,-0.30468436048078634
280,0.0,-2.5,0.0,4.110174196891521e-06,0.0,0.0
281,10.0,-2.4924999999999997,3.3233333333333306,0.09787481232798269,2.9038004838551847e-05,-0.3047138835736089
282,0.0,-2.5,3.3333333333333357,0.09799298551353434,0.0,0.0
283,10.0,-2.4924999999999997,6.646666666666661,0.1954468453870607,2.473515677235291e-05,-0.3047377056103945
284,0.0,-2.5,6.666666666666671,0.19588693693514653,0.0,0.0
285,10.0,-2.4924999999999997,9.969999999999999,0.29293897580997297,2.041380050898514e-05,-0.3047558198528308
286,0.0,-2.5,10.0,0.2937006812008646,0.0,0.0
287,10.0,-2.4924999999999997,13.29333333333333,0.3903658622086188,1.6075285726450483e-05,-0.3047682242822955
288,0.0,-2.5,13.333333333333336,0.39144899480646256,0.0,0.0
289,10.0,-2.4924999999999997,16.616666666666667,0.4877422208306769,1.1720654645106922e-05,-0.30477492174317106
290,0.0,-2.5,16.66666666666667,0.48914671559493783,0.0,0.0
291,10.0,-2.4924999999999997,19.93999999999999,0.585082842311394,7.351689663760763e-06,-0.3047759199925096
292,0.0,-2.5,20.0,0.5868087600127437,0.0,0.0
293,10.0,-2.4924999999999997,23.26333333333333,0.6824026427493324,2.9735341197474373e-06,-0.304771230691104
294,0.0,-2.5,23.333333333333343,0.684450175944704,0.0,0.0
295,10.0,-2.4924999999999997,26.586666666666666,0.7797167962450562,-1.3995076051973475e-06,-0.3047608649709063
296,0.0,-2.5,26.66666666666667,0.7820862798375069,0.0,0.0
297,10.0,-2.4924999999999997,29.90999999999999,0.8770410577065271,-5.73169811065027e-06,-0.30474482075277565
298,0.0,-2.5,30.0,0.8797329909826618,0.0,0.0
299,10.0,-2.4924999999999997,33.23333333333333,0.9743925559345965,-9.943755736169633e-06,-0.30472305095132135
300,0.0,-2.5,33.33333333333334,0.9774076513366879,0.0,0.0
301,10.0,-2.4924999999999997,36.556666666666665,1.0717916257129618,-1.3874920324169939e-05,-0.3046954008687284
302,0.0,-2.5,36.66666666666667,1.075130920218196,0.0,0.0
303,10.0,-2.4924999999999997,39.88,1.1692663150777947,-1.7291584069402185e-05,-0.3046614858829487
304,0.0,-2.5,40.0,1.1729314161549869,0.0,0.0
305,10.0,-2.4924999999999997,43.203333333333326,1.2668623805605324,-2.0053995763287126e-05,-0.30462070353806453
306,0.0,-2.5,43.33333333333334,1.270855905595936,0.0,0.0
307,10.0,-2.4924999999999997,46.526666666666664,1.3646554222333782,-2.2506900459556926e-05,-0.3045726187699818
308,0.0,-2.5,46.66666666666667,1.3689814172475774,0.0,0.0
309,10.0,-2.4924999999999997,49.85,1.4627476546770284,-2.5654659474902108e-05,-0.30451779274582597
310,0.0,-2.5,50.0,1.4674114672977507,0.0,0.0
311,10.0,0.0,-49.85,-1.485734131133274,-6.0837491084557e-11,-0.3036016606261244
312,0.0,0.0,-50.0,-1.4908515081217864,0.0,0.0
313,10.0,0.0,-46.52666666666667,-1.3849876321891614,-6.084170173644311e-11,-0.30370190880931225
314,0.0,0.0,-46.666666666666664,-1.3897822994069982,0.0,0.0
315,10.0,0.0,-43.20333333333333,-1.2845328022121199,-6.084682591399429e-11,-0.30380161080986634
316,0.0,0.0,-43.333333333333336,-1.288998108182153,0.0,0.0
317,10.0,0.0,-39.88,-1.184359799880986,-6.085313114829225e-11,-0.3038987282026935
318,0.0,0.0,-40.0,-1.1884936836368416,0.0,0.0
319,10.0,0.0,-36.55666666666667,-1.084458011491171,-6.086050486623059e-11,-0.30399215811178515
320,0.0,0.0,-36.666666666666664,-1.0882600271159635,0.0,0.0
